time_period,sex_strat,sex_label,age_strat,age_label,measure_raw,est,prop,hovertext_col
1985,sex_03,Females,age_0to100p_5y_21,90-94,population,3444,0.3,"Females
Year: 1985
Age group: 90-94 years
Proportion of population: 0.3%
Count:   3,444"
1985,sex_03,Females,age_0to100p_5y_21,95+,population,908,0.1,"Females
Year: 1985
Age group: 95+ years
Proportion of population: 0.1%
Count:     908"
1985,sex_03,Males,age_0to100p_5y_21,0-4,population,105076,-8.1,"Males
Year: 1985
Age group: 0-4 years
Proportion of population: 8.1%
Count: 105,076"
1985,sex_03,Males,age_0to100p_5y_21,10-14,population,118889,-9.2,"Males
Year: 1985
Age group: 10-14 years
Proportion of population: 9.2%
Count: 118,889"
1985,sex_03,Males,age_0to100p_5y_21,15-19,population,111061,-8.6,"Males
Year: 1985
Age group: 15-19 years
Proportion of population: 8.6%
Count: 111,061"
1985,sex_03,Males,age_0to100p_5y_21,20-24,population,112742,-8.7,"Males
Year: 1985
Age group: 20-24 years
Proportion of population: 8.7%
Count: 112,742"
1985,sex_03,Males,age_0to100p_5y_21,25-29,population,108823,-8.4,"Males
Year: 1985
Age group: 25-29 years
Proportion of population: 8.4%
Count: 108,823"
1985,sex_03,Males,age_0to100p_5y_21,30-34,population,101161,-7.8,"Males
Year: 1985
Age group: 30-34 years
Proportion of population: 7.8%
Count: 101,161"
1985,sex_03,Males,age_0to100p_5y_21,35-39,population,100411,-7.8,"Males
Year: 1985
Age group: 35-39 years
Proportion of population: 7.8%
Count: 100,411"
1985,sex_03,Males,age_0to100p_5y_21,40-44,population,81429,-6.3,"Males
Year: 1985
Age group: 40-44 years
Proportion of population: 6.3%
Count:  81,429"
1985,sex_03,Males,age_0to100p_5y_21,45-49,population,67051,-5.2,"Males
Year: 1985
Age group: 45-49 years
Proportion of population: 5.2%
Count:  67,051"
1985,sex_03,Males,age_0to100p_5y_21,5-9,population,102618,-7.9,"Males
Year: 1985
Age group: 5-9 years
Proportion of population: 7.9%
Count: 102,618"
1985,sex_03,Males,age_0to100p_5y_21,50-54,population,57927,-4.5,"Males
Year: 1985
Age group: 50-54 years
Proportion of population: 4.5%
Count:  57,927"
1985,sex_03,Males,age_0to100p_5y_21,55-59,population,58666,-4.5,"Males
Year: 1985
Age group: 55-59 years
Proportion of population: 4.5%
Count:  58,666"
1985,sex_03,Males,age_0to100p_5y_21,60-64,population,54860,-4.2,"Males
Year: 1985
Age group: 60-64 years
Proportion of population: 4.2%
Count:  54,860"
1985,sex_03,Males,age_0to100p_5y_21,65-69,population,42090,-3.3,"Males
Year: 1985
Age group: 65-69 years
Proportion of population: 3.3%
Count:  42,090"
1985,sex_03,Males,age_0to100p_5y_21,70-74,population,33341,-2.6,"Males
Year: 1985
Age group: 70-74 years
Proportion of population: 2.6%
Count:  33,341"
1985,sex_03,Males,age_0to100p_5y_21,75-79,population,20747,-1.6,"Males
Year: 1985
Age group: 75-79 years
Proportion of population: 1.6%
Count:  20,747"
1985,sex_03,Males,age_0to100p_5y_21,80-84,population,10501,-0.8,"Males
Year: 1985
Age group: 80-84 years
Proportion of population: 0.8%
Count:  10,501"
1985,sex_03,Males,age_0to100p_5y_21,85-89,population,4287,-0.3,"Males
Year: 1985
Age group: 85-89 years
Proportion of population: 0.3%
Count:   4,287"
1985,sex_03,Males,age_0to100p_5y_21,90-94,population,1278,-0.1,"Males
Year: 1985
Age group: 90-94 years
Proportion of population: 0.1%
Count:   1,278"
1985,sex_03,Males,age_0to100p_5y_21,95+,population,280,-0,"Males
Year: 1985
Age group: 95+ years
Proportion of population: 0.0%
Count:     280"
1986,sex_03,Females,age_0to100p_5y_21,0-4,population,99588,7.6,"Females
Year: 1986
Age group: 0-4 years
Proportion of population: 7.6%
Count:  99,588"
1986,sex_03,Females,age_0to100p_5y_21,10-14,population,110462,8.5,"Females
Year: 1986
Age group: 10-14 years
Proportion of population: 8.5%
Count: 110,462"
1986,sex_03,Females,age_0to100p_5y_21,15-19,population,111380,8.5,"Females
Year: 1986
Age group: 15-19 years
Proportion of population: 8.5%
Count: 111,380"
1986,sex_03,Females,age_0to100p_5y_21,20-24,population,108203,8.3,"Females
Year: 1986
Age group: 20-24 years
Proportion of population: 8.3%
Count: 108,203"
1986,sex_03,Females,age_0to100p_5y_21,25-29,population,107263,8.2,"Females
Year: 1986
Age group: 25-29 years
Proportion of population: 8.2%
Count: 107,263"
1986,sex_03,Females,age_0to100p_5y_21,30-34,population,100604,7.7,"Females
Year: 1986
Age group: 30-34 years
Proportion of population: 7.7%
Count: 100,604"
1986,sex_03,Females,age_0to100p_5y_21,35-39,population,100758,7.7,"Females
Year: 1986
Age group: 35-39 years
Proportion of population: 7.7%
Count: 100,758"
1986,sex_03,Females,age_0to100p_5y_21,40-44,population,81414,6.2,"Females
Year: 1986
Age group: 40-44 years
Proportion of population: 6.2%
Count:  81,414"
1986,sex_03,Females,age_0to100p_5y_21,45-49,population,64842,5,"Females
Year: 1986
Age group: 45-49 years
Proportion of population: 5.0%
Count:  64,842"
1986,sex_03,Females,age_0to100p_5y_21,5-9,population,97507,7.5,"Females
Year: 1986
Age group: 5-9 years
Proportion of population: 7.5%
Count:  97,507"
1986,sex_03,Females,age_0to100p_5y_21,50-54,population,55857,4.3,"Females
Year: 1986
Age group: 50-54 years
Proportion of population: 4.3%
Count:  55,857"
1986,sex_03,Females,age_0to100p_5y_21,55-59,population,57405,4.4,"Females
Year: 1986
Age group: 55-59 years
Proportion of population: 4.4%
Count:  57,405"
1986,sex_03,Females,age_0to100p_5y_21,60-64,population,56883,4.4,"Females
Year: 1986
Age group: 60-64 years
Proportion of population: 4.4%
Count:  56,883"
1986,sex_03,Females,age_0to100p_5y_21,65-69,population,48882,3.7,"Females
Year: 1986
Age group: 65-69 years
Proportion of population: 3.7%
Count:  48,882"
1986,sex_03,Females,age_0to100p_5y_21,70-74,population,41260,3.2,"Females
Year: 1986
Age group: 70-74 years
Proportion of population: 3.2%
Count:  41,260"
1986,sex_03,Females,age_0to100p_5y_21,75-79,population,29131,2.2,"Females
Year: 1986
Age group: 75-79 years
Proportion of population: 2.2%
Count:  29,131"
1986,sex_03,Females,age_0to100p_5y_21,80-84,population,17945,1.4,"Females
Year: 1986
Age group: 80-84 years
Proportion of population: 1.4%
Count:  17,945"
1986,sex_03,Females,age_0to100p_5y_21,85-89,population,9987,0.8,"Females
Year: 1986
Age group: 85-89 years
Proportion of population: 0.8%
Count:   9,987"
1986,sex_03,Females,age_0to100p_5y_21,90-94,population,3656,0.3,"Females
Year: 1986
Age group: 90-94 years
Proportion of population: 0.3%
Count:   3,656"
1986,sex_03,Females,age_0to100p_5y_21,95+,population,1000,0.1,"Females
Year: 1986
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,000"
1986,sex_03,Males,age_0to100p_5y_21,0-4,population,105837,-8,"Males
Year: 1986
Age group: 0-4 years
Proportion of population: 8.0%
Count: 105,837"
1986,sex_03,Males,age_0to100p_5y_21,10-14,population,116537,-8.8,"Males
Year: 1986
Age group: 10-14 years
Proportion of population: 8.8%
Count: 116,537"
1986,sex_03,Males,age_0to100p_5y_21,15-19,population,116331,-8.8,"Males
Year: 1986
Age group: 15-19 years
Proportion of population: 8.8%
Count: 116,331"
1986,sex_03,Males,age_0to100p_5y_21,20-24,population,112688,-8.5,"Males
Year: 1986
Age group: 20-24 years
Proportion of population: 8.5%
Count: 112,688"
1986,sex_03,Males,age_0to100p_5y_21,25-29,population,111183,-8.4,"Males
Year: 1986
Age group: 25-29 years
Proportion of population: 8.4%
Count: 111,183"
1986,sex_03,Males,age_0to100p_5y_21,30-34,population,102407,-7.8,"Males
Year: 1986
Age group: 30-34 years
Proportion of population: 7.8%
Count: 102,407"
1986,sex_03,Males,age_0to100p_5y_21,35-39,population,103750,-7.9,"Males
Year: 1986
Age group: 35-39 years
Proportion of population: 7.9%
Count: 103,750"
1986,sex_03,Males,age_0to100p_5y_21,40-44,population,86042,-6.5,"Males
Year: 1986
Age group: 40-44 years
Proportion of population: 6.5%
Count:  86,042"
1986,sex_03,Males,age_0to100p_5y_21,45-49,population,70114,-5.3,"Males
Year: 1986
Age group: 45-49 years
Proportion of population: 5.3%
Count:  70,114"
1986,sex_03,Males,age_0to100p_5y_21,5-9,population,103386,-7.8,"Males
Year: 1986
Age group: 5-9 years
Proportion of population: 7.8%
Count: 103,386"
1986,sex_03,Males,age_0to100p_5y_21,50-54,population,59022,-4.5,"Males
Year: 1986
Age group: 50-54 years
Proportion of population: 4.5%
Count:  59,022"
1986,sex_03,Males,age_0to100p_5y_21,55-59,population,59399,-4.5,"Males
Year: 1986
Age group: 55-59 years
Proportion of population: 4.5%
Count:  59,399"
1986,sex_03,Males,age_0to100p_5y_21,60-64,population,56094,-4.2,"Males
Year: 1986
Age group: 60-64 years
Proportion of population: 4.2%
Count:  56,094"
1986,sex_03,Males,age_0to100p_5y_21,65-69,population,44435,-3.4,"Males
Year: 1986
Age group: 65-69 years
Proportion of population: 3.4%
Count:  44,435"
1986,sex_03,Males,age_0to100p_5y_21,70-74,population,34302,-2.6,"Males
Year: 1986
Age group: 70-74 years
Proportion of population: 2.6%
Count:  34,302"
1986,sex_03,Males,age_0to100p_5y_21,75-79,population,21848,-1.7,"Males
Year: 1986
Age group: 75-79 years
Proportion of population: 1.7%
Count:  21,848"
1986,sex_03,Males,age_0to100p_5y_21,80-84,population,11090,-0.8,"Males
Year: 1986
Age group: 80-84 years
Proportion of population: 0.8%
Count:  11,090"
1986,sex_03,Males,age_0to100p_5y_21,85-89,population,4516,-0.3,"Males
Year: 1986
Age group: 85-89 years
Proportion of population: 0.3%
Count:   4,516"
1986,sex_03,Males,age_0to100p_5y_21,90-94,population,1275,-0.1,"Males
Year: 1986
Age group: 90-94 years
Proportion of population: 0.1%
Count:   1,275"
1986,sex_03,Males,age_0to100p_5y_21,95+,population,312,-0,"Males
Year: 1986
Age group: 95+ years
Proportion of population: 0.0%
Count:     312"
1987,sex_03,Females,age_0to100p_5y_21,0-4,population,100301,7.5,"Females
Year: 1987
Age group: 0-4 years
Proportion of population: 7.5%
Count: 100,301"
1987,sex_03,Females,age_0to100p_5y_21,10-14,population,107973,8.1,"Females
Year: 1987
Age group: 10-14 years
Proportion of population: 8.1%
Count: 107,973"
1987,sex_03,Females,age_0to100p_5y_21,15-19,population,115448,8.7,"Females
Year: 1987
Age group: 15-19 years
Proportion of population: 8.7%
Count: 115,448"
1987,sex_03,Females,age_0to100p_5y_21,20-24,population,107278,8.1,"Females
Year: 1987
Age group: 20-24 years
Proportion of population: 8.1%
Count: 107,278"
1987,sex_03,Females,age_0to100p_5y_21,25-29,population,110454,8.3,"Females
Year: 1987
Age group: 25-29 years
Proportion of population: 8.3%
Count: 110,454"
1987,sex_03,Females,age_0to100p_5y_21,30-34,population,102982,7.7,"Females
Year: 1987
Age group: 30-34 years
Proportion of population: 7.7%
Count: 102,982"
1987,sex_03,Females,age_0to100p_5y_21,35-39,population,101321,7.6,"Females
Year: 1987
Age group: 35-39 years
Proportion of population: 7.6%
Count: 101,321"
1987,sex_03,Females,age_0to100p_5y_21,40-44,population,88806,6.7,"Females
Year: 1987
Age group: 40-44 years
Proportion of population: 6.7%
Count:  88,806"
1987,sex_03,Females,age_0to100p_5y_21,45-49,population,67993,5.1,"Females
Year: 1987
Age group: 45-49 years
Proportion of population: 5.1%
Count:  67,993"
1987,sex_03,Females,age_0to100p_5y_21,5-9,population,99132,7.4,"Females
Year: 1987
Age group: 5-9 years
Proportion of population: 7.4%
Count:  99,132"
1987,sex_03,Females,age_0to100p_5y_21,50-54,population,57714,4.3,"Females
Year: 1987
Age group: 50-54 years
Proportion of population: 4.3%
Count:  57,714"
1987,sex_03,Females,age_0to100p_5y_21,55-59,population,57458,4.3,"Females
Year: 1987
Age group: 55-59 years
Proportion of population: 4.3%
Count:  57,458"
1987,sex_03,Females,age_0to100p_5y_21,60-64,population,56937,4.3,"Females
Year: 1987
Age group: 60-64 years
Proportion of population: 4.3%
Count:  56,937"
1987,sex_03,Females,age_0to100p_5y_21,65-69,population,50627,3.8,"Females
Year: 1987
Age group: 65-69 years
Proportion of population: 3.8%
Count:  50,627"
1987,sex_03,Females,age_0to100p_5y_21,70-74,population,42317,3.2,"Females
Year: 1987
Age group: 70-74 years
Proportion of population: 3.2%
Count:  42,317"
1987,sex_03,Females,age_0to100p_5y_21,75-79,population,30440,2.3,"Females
Year: 1987
Age group: 75-79 years
Proportion of population: 2.3%
Count:  30,440"
1987,sex_03,Females,age_0to100p_5y_21,80-84,population,18804,1.4,"Females
Year: 1987
Age group: 80-84 years
Proportion of population: 1.4%
Count:  18,804"
1987,sex_03,Females,age_0to100p_5y_21,85-89,population,10187,0.8,"Females
Year: 1987
Age group: 85-89 years
Proportion of population: 0.8%
Count:  10,187"
1987,sex_03,Females,age_0to100p_5y_21,90-94,population,3830,0.3,"Females
Year: 1987
Age group: 90-94 years
Proportion of population: 0.3%
Count:   3,830"
1987,sex_03,Females,age_0to100p_5y_21,95+,population,1076,0.1,"Females
Year: 1987
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,076"
1987,sex_03,Males,age_0to100p_5y_21,0-4,population,106149,-7.9,"Males
Year: 1987
Age group: 0-4 years
Proportion of population: 7.9%
Count: 106,149"
1987,sex_03,Males,age_0to100p_5y_21,10-14,population,113591,-8.5,"Males
Year: 1987
Age group: 10-14 years
Proportion of population: 8.5%
Count: 113,591"
1987,sex_03,Males,age_0to100p_5y_21,15-19,population,119808,-8.9,"Males
Year: 1987
Age group: 15-19 years
Proportion of population: 8.9%
Count: 119,808"
1987,sex_03,Males,age_0to100p_5y_21,20-24,population,111477,-8.3,"Males
Year: 1987
Age group: 20-24 years
Proportion of population: 8.3%
Count: 111,477"
1987,sex_03,Males,age_0to100p_5y_21,25-29,population,113320,-8.4,"Males
Year: 1987
Age group: 25-29 years
Proportion of population: 8.4%
Count: 113,320"
1987,sex_03,Males,age_0to100p_5y_21,30-34,population,104370,-7.8,"Males
Year: 1987
Age group: 30-34 years
Proportion of population: 7.8%
Count: 104,370"
1987,sex_03,Males,age_0to100p_5y_21,35-39,population,103641,-7.7,"Males
Year: 1987
Age group: 35-39 years
Proportion of population: 7.7%
Count: 103,641"
1987,sex_03,Males,age_0to100p_5y_21,40-44,population,93125,-6.9,"Males
Year: 1987
Age group: 40-44 years
Proportion of population: 6.9%
Count:  93,125"
1987,sex_03,Males,age_0to100p_5y_21,45-49,population,73418,-5.5,"Males
Year: 1987
Age group: 45-49 years
Proportion of population: 5.5%
Count:  73,418"
1987,sex_03,Males,age_0to100p_5y_21,5-9,population,105619,-7.9,"Males
Year: 1987
Age group: 5-9 years
Proportion of population: 7.9%
Count: 105,619"
1987,sex_03,Males,age_0to100p_5y_21,50-54,population,60962,-4.5,"Males
Year: 1987
Age group: 50-54 years
Proportion of population: 4.5%
Count:  60,962"
1987,sex_03,Males,age_0to100p_5y_21,55-59,population,59344,-4.4,"Males
Year: 1987
Age group: 55-59 years
Proportion of population: 4.4%
Count:  59,344"
1987,sex_03,Males,age_0to100p_5y_21,60-64,population,56471,-4.2,"Males
Year: 1987
Age group: 60-64 years
Proportion of population: 4.2%
Count:  56,471"
1987,sex_03,Males,age_0to100p_5y_21,65-69,population,46769,-3.5,"Males
Year: 1987
Age group: 65-69 years
Proportion of population: 3.5%
Count:  46,769"
1987,sex_03,Males,age_0to100p_5y_21,70-74,population,35099,-2.6,"Males
Year: 1987
Age group: 70-74 years
Proportion of population: 2.6%
Count:  35,099"
1987,sex_03,Males,age_0to100p_5y_21,75-79,population,22779,-1.7,"Males
Year: 1987
Age group: 75-79 years
Proportion of population: 1.7%
Count:  22,779"
1987,sex_03,Males,age_0to100p_5y_21,80-84,population,11725,-0.9,"Males
Year: 1987
Age group: 80-84 years
Proportion of population: 0.9%
Count:  11,725"
1987,sex_03,Males,age_0to100p_5y_21,85-89,population,4725,-0.4,"Males
Year: 1987
Age group: 85-89 years
Proportion of population: 0.4%
Count:   4,725"
1987,sex_03,Males,age_0to100p_5y_21,90-94,population,1305,-0.1,"Males
Year: 1987
Age group: 90-94 years
Proportion of population: 0.1%
Count:   1,305"
1987,sex_03,Males,age_0to100p_5y_21,95+,population,332,-0,"Males
Year: 1987
Age group: 95+ years
Proportion of population: 0.0%
Count:     332"
1988,sex_03,Females,age_0to100p_5y_21,0-4,population,100591,7.4,"Females
Year: 1988
Age group: 0-4 years
Proportion of population: 7.4%
Count: 100,591"
1988,sex_03,Females,age_0to100p_5y_21,10-14,population,106883,7.8,"Females
Year: 1988
Age group: 10-14 years
Proportion of population: 7.8%
Count: 106,883"
1988,sex_03,Females,age_0to100p_5y_21,15-19,population,118960,8.7,"Females
Year: 1988
Age group: 15-19 years
Proportion of population: 8.7%
Count: 118,960"
1988,sex_03,Females,age_0to100p_5y_21,20-24,population,107898,7.9,"Females
Year: 1988
Age group: 20-24 years
Proportion of population: 7.9%
Count: 107,898"
1988,sex_03,Females,age_0to100p_5y_21,25-29,population,113891,8.3,"Females
Year: 1988
Age group: 25-29 years
Proportion of population: 8.3%
Count: 113,891"
1988,sex_03,Females,age_0to100p_5y_21,30-34,population,106345,7.8,"Females
Year: 1988
Age group: 30-34 years
Proportion of population: 7.8%
Count: 106,345"
1988,sex_03,Females,age_0to100p_5y_21,35-39,population,103940,7.6,"Females
Year: 1988
Age group: 35-39 years
Proportion of population: 7.6%
Count: 103,940"
1988,sex_03,Females,age_0to100p_5y_21,40-44,population,95290,7,"Females
Year: 1988
Age group: 40-44 years
Proportion of population: 7.0%
Count:  95,290"
1988,sex_03,Females,age_0to100p_5y_21,45-49,population,71878,5.3,"Females
Year: 1988
Age group: 45-49 years
Proportion of population: 5.3%
Count:  71,878"
1988,sex_03,Females,age_0to100p_5y_21,5-9,population,102238,7.5,"Females
Year: 1988
Age group: 5-9 years
Proportion of population: 7.5%
Count: 102,238"
1988,sex_03,Females,age_0to100p_5y_21,50-54,population,59741,4.4,"Females
Year: 1988
Age group: 50-54 years
Proportion of population: 4.4%
Count:  59,741"
1988,sex_03,Females,age_0to100p_5y_21,55-59,population,57364,4.2,"Females
Year: 1988
Age group: 55-59 years
Proportion of population: 4.2%
Count:  57,364"
1988,sex_03,Females,age_0to100p_5y_21,60-64,population,57962,4.2,"Females
Year: 1988
Age group: 60-64 years
Proportion of population: 4.2%
Count:  57,962"
1988,sex_03,Females,age_0to100p_5y_21,65-69,population,52612,3.9,"Females
Year: 1988
Age group: 65-69 years
Proportion of population: 3.9%
Count:  52,612"
1988,sex_03,Females,age_0to100p_5y_21,70-74,population,42968,3.1,"Females
Year: 1988
Age group: 70-74 years
Proportion of population: 3.1%
Count:  42,968"
1988,sex_03,Females,age_0to100p_5y_21,75-79,population,31929,2.3,"Females
Year: 1988
Age group: 75-79 years
Proportion of population: 2.3%
Count:  31,929"
1988,sex_03,Females,age_0to100p_5y_21,80-84,population,19758,1.4,"Females
Year: 1988
Age group: 80-84 years
Proportion of population: 1.4%
Count:  19,758"
1988,sex_03,Females,age_0to100p_5y_21,85-89,population,10493,0.8,"Females
Year: 1988
Age group: 85-89 years
Proportion of population: 0.8%
Count:  10,493"
1988,sex_03,Females,age_0to100p_5y_21,90-94,population,3959,0.3,"Females
Year: 1988
Age group: 90-94 years
Proportion of population: 0.3%
Count:   3,959"
